country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,rain_1h,rain_3h,timezone,cloud,description,region,population
NG,Igbara-Odo,7.54,5.13,303.29,303.29,303.29,1010,58,1010,964,1.96,232,1708494942,1708537859,,,3600,71,broken clouds,Ekiti,55489
NG,Ifaki,7.76,5.22,302.45,302.45,302.45,1011,60,1011,953,2.24,233,1708494931,1708537827,,,3600,76,broken clouds,Ekiti,26764
NG,Ipoti,7.93,5.18,302.99,302.99,302.99,1011,56,1011,952,2.22,244,1708494948,1708537829,,,3600,50,scattered clouds,Ekiti,72789
NG,Igede-Ekiti,7.73,5.18,302.28,302.28,302.28,1011,60,1011,951,2.18,233,1708494939,1708537838,,,3600,72,broken clouds,Ekiti,56307
NG,Ipoti,7.98,5.16,303.02,303.02,303.02,1010,55,1010,950,2.24,247,1708494955,1708537832,,,3600,42,scattered clouds,Ekiti,94995
NG,Ekiti State,7.65,5.33,303.56,303.56,303.56,1010,58,1010,969,2.24,232,1708494899,1708537806,,,3600,83,broken clouds,Ekiti,12570
NG,Ijero-Ekiti,7.83,5.09,302.7,302.7,302.7,1011,58,1011,954,2.14,240,1708494965,1708537855,,,3600,50,scattered clouds,Ekiti,183273
NG,Ifaki,7.85,5.18,302.43,302.43,302.43,1011,57,1011,948,2.2,239,1708494944,1708537833,,,3600,59,broken clouds,Ekiti,26340
NG,Ifaki,7.85,5.18,302.43,302.43,302.43,1011,57,1011,948,2.2,239,1708494944,1708537833,,,3600,59,broken clouds,Ekiti,26340
NG,Ado-Ekiti,7.57,5.27,303.54,303.54,303.54,1010,58,1010,967,2.13,233,1708494910,1708537824,,,3600,87,overcast clouds,Ekiti,67470
NG,Ifaki,7.85,5.18,302.43,302.43,302.43,1011,57,1011,948,2.2,239,1708494944,1708537833,,,3600,59,broken clouds,Ekiti,26340
NG,Ifaki,7.85,5.18,302.43,302.43,302.43,1011,57,1011,948,2.2,239,1708494944,1708537833,,,3600,59,broken clouds,Ekiti,26340
NG,Ifaki,7.79,5.25,302.32,302.32,302.32,1011,59,1011,949,2.26,235,1708494925,1708537819,,,3600,76,broken clouds,Ekiti,28611
NG,Ifaki,7.79,5.21,302.21,302.21,302.21,1011,59,1011,947,2.22,235,1708494934,1708537828,,,3600,71,broken clouds,Ekiti,24062
NG,Ifaki,7.79,5.21,302.21,302.21,302.21,1011,59,1011,947,2.22,235,1708494934,1708537828,,,3600,71,broken clouds,Ekiti,24062
NG,Igbara-Odo,7.5,5.06,303.59,303.59,303.59,1010,59,1010,970,1.86,231,1708494957,1708537878,,,3600,63,broken clouds,Ekiti,60812
NG,Igbara-Odo,7.5,5.06,303.59,303.59,303.59,1010,59,1010,970,1.86,231,1708494957,1708537878,,,3600,63,broken clouds,Ekiti,60812
NG,Igede-Ekiti,7.67,5.13,302.2,302.2,302.2,1011,59,1011,948,2.08,234,1708494948,1708537853,,,3600,66,broken clouds,Ekiti,20659
NG,Ekiti State,7.68,5.39,303.51,303.51,303.51,1010,58,1010,968,2.3,231,1708494886,1708537790,,,3600,81,broken clouds,Ekiti,15195
NG,Ekiti State,7.68,5.39,303.51,303.51,303.51,1010,58,1010,968,2.3,231,1708494886,1708537790,,,3600,81,broken clouds,Ekiti,15195
NG,Ado-Ekiti,7.58,5.17,302.39,302.39,302.39,1010,58,1010,950,2.04,233,1708494934,1708537848,,,3600,75,broken clouds,Ekiti,61166
NG,Ekiti State,7.6,5.31,303.65,303.65,303.65,1010,58,1010,970,2.19,232,1708494902,1708537813,,,3600,85,overcast clouds,Ekiti,40548
NG,Ekiti State,7.65,5.33,303.56,303.56,303.56,1010,58,1010,969,2.24,232,1708494899,1708537806,,,3600,83,broken clouds,Ekiti,12570
NG,Ifaki,7.8,5.18,302.24,302.24,302.24,1011,59,1011,947,2.2,236,1708494942,1708537835,,,3600,65,broken clouds,Ekiti,25172
NG,Igede-Ekiti,7.67,5.13,302.2,302.2,302.2,1011,59,1011,948,2.08,234,1708494948,1708537853,,,3600,66,broken clouds,Ekiti,20659
NG,Igede-Ekiti,7.67,5.13,302.2,302.2,302.2,1011,59,1011,948,2.08,234,1708494948,1708537853,,,3600,66,broken clouds,Ekiti,20659
NG,Igede-Ekiti,7.73,5.18,302.28,302.28,302.28,1011,60,1011,951,2.18,233,1708494939,1708537838,,,3600,72,broken clouds,Ekiti,56307
NG,Ikere-Ekiti,7.55,5.26,303.16,303.16,303.16,1010,58,1010,961,2.11,233,1708494911,1708537827,,,3600,88,overcast clouds,Ekiti,59874
NG,Ipoti,7.98,5.16,303.02,303.02,303.02,1010,55,1010,950,2.24,247,1708494955,1708537832,,,3600,42,scattered clouds,Ekiti,94995
NG,Ekiti State,7.62,5.39,303.56,303.56,303.56,1010,58,1010,968,2.26,231,1708494883,1708537793,,,3600,82,broken clouds,Ekiti,12122
NG,Ekiti State,7.62,5.39,303.56,303.56,303.56,1010,58,1010,968,2.26,231,1708494883,1708537793,,,3600,82,broken clouds,Ekiti,12122
NG,Ijero-Ekiti,7.82,5.07,302.63,302.63,302.63,1011,58,1011,953,2.12,239,1708494969,1708537861,,,3600,48,scattered clouds,Ekiti,180112
NG,Ijero-Ekiti,7.82,5.07,302.63,302.63,302.63,1011,58,1011,953,2.12,239,1708494969,1708537861,,,3600,48,scattered clouds,Ekiti,180112
NG,Ode,7.71,5.5,303.25,303.25,303.25,1010,57,1010,962,2.38,231,1708494861,1708537762,,,3600,78,broken clouds,Ekiti,18963
NG,Ipoti,7.96,5.22,302.99,302.99,302.99,1010,55,1010,950,2.24,245,1708494940,1708537818,,,3600,50,scattered clouds,Ekiti,83517
NG,Ipoti,7.89,5.11,302.52,302.52,302.52,1011,57,1011,947,2.18,243,1708494963,1708537848,,,3600,46,scattered clouds,Ekiti,58672
NG,Ikere-Ekiti,7.5,5.23,303.61,303.61,303.61,1010,57,1010,967,2.03,233,1708494916,1708537837,,,3600,87,overcast clouds,Ekiti,69893
NG,Ikere-Ekiti,7.5,5.23,303.61,303.61,303.61,1010,57,1010,967,2.03,233,1708494916,1708537837,,,3600,87,overcast clouds,Ekiti,69893
NG,Ikere-Ekiti,7.5,5.23,303.61,303.61,303.61,1010,57,1010,967,2.03,233,1708494916,1708537837,,,3600,87,overcast clouds,Ekiti,69893
NG,Ikere-Ekiti,7.5,5.23,303.61,303.61,303.61,1010,57,1010,967,2.03,233,1708494916,1708537837,,,3600,87,overcast clouds,Ekiti,69893
NG,Ode,7.79,5.51,302.6,302.6,302.6,1010,56,1010,948,2.28,234,1708494862,1708537756,,,3600,73,broken clouds,Ekiti,22797
NG,Ode,7.79,5.51,302.6,302.6,302.6,1010,56,1010,948,2.28,234,1708494862,1708537756,,,3600,73,broken clouds,Ekiti,22797
NG,Ijero-Ekiti,7.84,5.04,302.98,302.98,302.98,1011,58,1011,958,2.12,241,1708494977,1708537867,,,3600,42,scattered clouds,Ekiti,66985
NG,Ipoti,7.99,5.18,303.09,303.09,303.09,1010,54,1010,951,2.25,247,1708494951,1708537826,,,3600,43,scattered clouds,Ekiti,88317
NG,Omu-Aran,8,5.2,303.25,303.25,303.25,1010,54,1010,952,2.25,248,1708494946,1708537821,,,3600,43,scattered clouds,Ekiti,76561
NG,Igede-Ekiti,7.6,5.1,303.13,303.13,303.13,1010,59,1010,963,1.99,233,1708494952,1708537863,,,3600,65,broken clouds,Ekiti,39821
NG,Ifaki,7.92,5.33,302.89,302.89,302.89,1010,54,1010,948,2.15,244,1708494912,1708537794,,,3600,59,broken clouds,Ekiti,50950
NG,Igede-Ekiti,7.6,5.1,303.13,303.13,303.13,1010,59,1010,963,1.99,233,1708494952,1708537863,,,3600,65,broken clouds,Ekiti,39821
NG,Igede-Ekiti,7.6,5.1,303.13,303.13,303.13,1010,59,1010,963,1.99,233,1708494952,1708537863,,,3600,65,broken clouds,Ekiti,39821
NG,Ifaki,7.96,5.37,303.84,303.84,303.84,1010,53,1010,959,2.06,248,1708494904,1708537782,,,3600,55,broken clouds,Ekiti,42193
NG,Ekiti State,7.69,5.31,303.46,303.46,303.46,1011,59,1011,968,2.26,232,1708494906,1708537809,,,3600,82,broken clouds,Ekiti,12463
NG,Ipoti,7.86,5.16,302.47,302.47,302.47,1011,57,1011,948,2.19,240,1708494950,1708537837,,,3600,56,broken clouds,Ekiti,67955
NG,Ekiti State,7.69,5.26,303.36,303.36,303.36,1011,59,1011,967,2.23,232,1708494918,1708537821,,,3600,83,broken clouds,Ekiti,87839
NG,Ipoti,7.86,5.09,302.57,302.57,302.57,1011,57,1011,950,2.16,241,1708494966,1708537854,,,3600,47,scattered clouds,Ekiti,153047
NG,Ipoti,7.9,5.11,302.47,302.47,302.47,1011,57,1011,946,2.19,243,1708494963,1708537847,,,3600,45,scattered clouds,Ekiti,41980
NG,Ekiti State,7.64,5.42,303.54,303.54,303.54,1010,57,1010,967,2.3,231,1708494877,1708537785,,,3600,81,broken clouds,Ekiti,11663
NG,Ise-Ekiti,7.57,5.41,303.71,303.71,303.71,1010,57,1010,969,2.25,231,1708494876,1708537790,,,3600,82,broken clouds,Ekiti,12012
NG,Ifaki,7.85,5.35,302.32,302.32,302.32,1010,56,1010,942,2.19,239,1708494903,1708537792,,,3600,68,broken clouds,Ekiti,50964
NG,Ijero-Ekiti,7.84,5.11,302.41,302.41,302.41,1011,58,1011,948,2.16,240,1708494961,1708537850,,,3600,51,broken clouds,Ekiti,155463
NG,Ode,7.89,5.58,303.4,303.4,303.4,1010,53,1010,953,2.05,246,1708494850,1708537735,,,3600,63,broken clouds,Ekiti,20359
NG,Ifaki,7.91,5.25,302.91,302.91,302.91,1010,56,1010,951,2.24,242,1708494930,1708537813,,,3600,60,broken clouds,Ekiti,62110
NG,Ifaki,7.94,5.25,302.99,302.99,302.99,1010,55,1010,951,2.24,244,1708494932,1708537812,,,3600,56,broken clouds,Ekiti,68739
NG,Ifaki,7.94,5.25,302.99,302.99,302.99,1010,55,1010,951,2.24,244,1708494932,1708537812,,,3600,56,broken clouds,Ekiti,68739
NG,Ipoti,7.87,5.08,302.5,302.5,302.5,1011,57,1011,948,2.16,242,1708494969,1708537856,,,3600,45,scattered clouds,Ekiti,93090
NG,Ifaki,7.74,5.4,302.41,302.41,302.41,1011,58,1011,950,2.34,232,1708494886,1708537785,,,3600,79,broken clouds,Ekiti,26999
NG,Ifaki,7.74,5.4,302.41,302.41,302.41,1011,58,1011,950,2.34,232,1708494886,1708537785,,,3600,79,broken clouds,Ekiti,26999
NG,Ado-Ekiti,7.61,5.26,303.48,303.48,303.48,1010,58,1010,968,2.16,233,1708494914,1708537825,,,3600,86,overcast clouds,Ekiti,147868
NG,Ado-Ekiti,7.6,5.25,303.46,303.46,303.46,1010,58,1010,967,2.14,233,1708494916,1708537827,,,3600,86,overcast clouds,Ekiti,138958
NG,Ipoti,8,5.1,303.06,303.06,303.06,1010,54,1010,951,2.26,249,1708494970,1708537845,,,3600,34,scattered clouds,Ekiti,76240
NG,Ijero-Ekiti,7.83,5.1,302.62,302.62,302.62,1011,58,1011,952,2.15,239,1708494963,1708537853,,,3600,51,broken clouds,Ekiti,178116
NG,Ifaki,7.76,5.16,302.12,302.12,302.12,1011,59,1011,948,2.18,234,1708494945,1708537842,,,3600,67,broken clouds,Ekiti,27873
NG,Ifaki,7.92,5.32,302.86,302.86,302.86,1010,55,1010,947,2.16,244,1708494914,1708537796,,,3600,59,broken clouds,Ekiti,49887
NG,Ise-Ekiti,7.46,5.42,303.76,303.76,303.76,1010,57,1010,970,2.2,229,1708494869,1708537793,,,3600,80,broken clouds,Ekiti,115987
NG,Ise-Ekiti,7.46,5.42,303.76,303.76,303.76,1010,57,1010,970,2.2,229,1708494869,1708537793,,,3600,80,broken clouds,Ekiti,115987
NG,Ifaki,7.92,5.32,302.86,302.86,302.86,1010,55,1010,947,2.16,244,1708494914,1708537796,,,3600,59,broken clouds,Ekiti,49887
NG,Ipoti,7.85,5.11,302.49,302.49,302.49,1011,58,1011,949,2.16,240,1708494961,1708537850,,,3600,50,scattered clouds,Ekiti,155463
NG,Ekiti State,7.68,5.29,303.34,303.34,303.34,1011,59,1011,966,2.24,232,1708494910,1708537814,,,3600,83,broken clouds,Ekiti,35719
NG,Ado-Ekiti,7.6,5.24,303.46,303.46,303.46,1010,58,1010,967,2.13,233,1708494918,1708537830,,,3600,85,overcast clouds,Ekiti,168271
NG,Ifaki,7.88,5.34,302.64,302.64,302.64,1010,55,1010,946,2.17,241,1708494907,1708537793,,,3600,64,broken clouds,Ekiti,51107
NG,Ifaki,7.82,5.38,302.28,302.28,302.28,1011,57,1011,943,2.22,237,1708494895,1708537786,,,3600,71,broken clouds,Ekiti,42509
NG,Ifaki,7.82,5.38,302.28,302.28,302.28,1011,57,1011,943,2.22,237,1708494895,1708537786,,,3600,71,broken clouds,Ekiti,42509
NG,Ode,7.93,5.48,303.84,303.84,303.84,1010,52,1010,957,1.96,248,1708494876,1708537757,,,3600,59,broken clouds,Ekiti,22952
NG,Ode,7.93,5.48,303.84,303.84,303.84,1010,52,1010,957,1.96,248,1708494876,1708537757,,,3600,59,broken clouds,Ekiti,22952
NG,Ifaki,7.73,5.26,303.11,303.11,303.11,1011,59,1011,964,2.26,232,1708494920,1708537819,,,3600,82,broken clouds,Ekiti,19406
NG,Ipoti,7.92,5.15,302.91,302.91,302.91,1011,56,1011,952,2.21,244,1708494955,1708537837,,,3600,48,scattered clouds,Ekiti,56960
NG,Ifaki,7.95,5.23,302.99,302.99,302.99,1010,55,1010,951,2.24,245,1708494937,1708537816,,,3600,52,broken clouds,Ekiti,81703
NG,Ifaki,7.94,5.25,302.99,302.99,302.99,1010,55,1010,951,2.24,244,1708494932,1708537812,,,3600,56,broken clouds,Ekiti,68739
NG,Ifaki,7.95,5.23,302.99,302.99,302.99,1010,55,1010,951,2.24,245,1708494937,1708537816,,,3600,52,broken clouds,Ekiti,81703
NG,Igede-Ekiti,7.66,5.16,302.21,302.21,302.21,1011,59,1011,948,2.1,233,1708494940,1708537846,,,3600,71,broken clouds,Ekiti,80410
NG,Ise-Ekiti,7.58,5.37,303.65,303.65,303.65,1010,57,1010,969,2.22,231,1708494886,1708537800,,,3600,83,broken clouds,Ekiti,12400
NG,Emure-Ekiti,7.56,5.58,303.6,303.6,303.6,1010,57,1010,968,2.48,229,1708494835,1708537750,,,3600,76,broken clouds,Ekiti,12931
NG,Ilare,7.38,5.1,303.92,303.92,303.92,1010,58,1010,973,1.88,228,1708494942,1708537874,,,3600,61,broken clouds,Ekiti State,44248
NG,Omuo-Ekiti,7.65,5.55,303.39,303.39,303.39,1010,57,1010,964,2.41,231,1708494846,1708537753,,,3600,76,broken clouds,Ekiti,11719
NG,Ipoti,7.94,5.03,302.94,302.94,302.94,1011,56,1011,953,2.2,246,1708494984,1708537865,,,3600,33,scattered clouds,Ekiti,38346
NG,Omuo-Ekiti,7.65,5.55,303.39,303.39,303.39,1010,57,1010,964,2.41,231,1708494846,1708537753,,,3600,76,broken clouds,Ekiti,11719
NG,Igede-Ekiti,7.61,5.13,302.44,302.44,302.44,1010,59,1010,951,2.03,233,1708494945,1708537856,,,3600,69,broken clouds,Ekiti,28924
NG,Ode,7.81,5.51,302.74,302.74,302.74,1010,55,1010,948,2.22,236,1708494863,1708537755,,,3600,71,broken clouds,Ekiti,22797
NG,Ipoti,7.88,5.07,302.72,302.72,302.72,1011,57,1011,952,2.16,243,1708494972,1708537858,,,3600,43,scattered clouds,Ekiti,44340
NG,Ode,7.82,5.58,302.84,302.84,302.84,1010,55,1010,950,2.22,238,1708494847,1708537738,,,3600,68,broken clouds,Ekiti,22788
NG,Ode,7.81,5.51,302.74,302.74,302.74,1010,55,1010,948,2.22,236,1708494863,1708537755,,,3600,71,broken clouds,Ekiti,22797
NG,Ado-Ekiti,7.57,5.27,303.54,303.54,303.54,1010,58,1010,967,2.13,233,1708494910,1708537824,,,3600,87,overcast clouds,Ekiti,80112
NG,Ipoti,7.88,5.07,302.72,302.72,302.72,1011,57,1011,952,2.16,243,1708494972,1708537858,,,3600,43,scattered clouds,Ekiti,44340
NG,Ode,7.82,5.58,302.84,302.84,302.84,1010,55,1010,950,2.22,238,1708494847,1708537738,,,3600,68,broken clouds,Ekiti,22788
NG,Ipoti,7.88,5.07,302.72,302.72,302.72,1011,57,1011,952,2.16,243,1708494972,1708537858,,,3600,43,scattered clouds,Ekiti,44340
NG,Ipoti,7.96,5.05,302.8,302.8,302.8,1011,56,1011,949,2.22,247,1708494981,1708537859,,,3600,33,scattered clouds,Ekiti,56048
NG,Ekiti State,7.67,5.24,303.48,303.48,303.48,1011,59,1011,969,2.19,233,1708494922,1708537827,,,3600,83,broken clouds,Ekiti,139801
NG,Ise-Ekiti,7.46,5.33,303.94,303.94,303.94,1010,57,1010,972,2.1,230,1708494890,1708537815,,,3600,83,broken clouds,Ekiti,18091
NG,Igbara-Odo,7.51,5.01,303.55,303.55,303.55,1010,59,1010,970,1.81,231,1708494969,1708537889,,,3600,55,broken clouds,Ekiti,84326
NG,Ode,7.81,5.56,302.73,302.73,302.73,1010,55,1010,949,2.24,237,1708494851,1708537743,,,3600,69,broken clouds,Ekiti,22797
NG,Ijero-Ekiti,7.79,5,303.14,303.14,303.14,1011,59,1011,963,2.05,239,1708494985,1708537879,,,3600,41,scattered clouds,Ekiti,26284
NG,Ipoti,7.95,5.05,302.86,302.86,302.86,1011,56,1011,951,2.21,247,1708494980,1708537859,,,3600,34,scattered clouds,Ekiti,53391
NG,Ipoti,7.94,5.03,302.94,302.94,302.94,1011,56,1011,953,2.2,246,1708494984,1708537865,,,3600,33,scattered clouds,Ekiti,38346
NG,Ikere-Ekiti,7.47,5.29,303.89,303.89,303.89,1010,57,1010,971,2.07,231,1708494900,1708537824,,,3600,86,overcast clouds,Ekiti,26001
NG,Ipoti,7.92,5.02,303.12,303.12,303.12,1011,56,1011,957,2.18,245,1708494986,1708537868,,,3600,34,scattered clouds,Ekiti,23067
NG,Ikere-Ekiti,7.49,5.29,303.95,303.95,303.95,1010,57,1010,973,2.08,232,1708494901,1708537823,,,3600,87,overcast clouds,Ekiti,39126
NG,Ipoti,7.94,5.02,302.89,302.89,302.89,1011,56,1011,952,2.2,246,1708494987,1708537867,,,3600,32,scattered clouds,Ekiti,31551
NG,Ijero-Ekiti,7.8,5.01,303.19,303.19,303.19,1011,59,1011,963,2.07,239,1708494983,1708537876,,,3600,42,scattered clouds,Ekiti,26284
NG,Ado-Ekiti,7.58,5.26,302.89,302.89,302.89,1010,58,1010,957,2.13,233,1708494913,1708537826,,,3600,87,overcast clouds,Ekiti,109063
NG,Ado-Ekiti,7.59,5.26,303.41,303.41,303.41,1010,58,1010,966,2.14,233,1708494913,1708537826,,,3600,86,overcast clouds,Ekiti,138958
NG,Ipoti,7.94,5.03,302.94,302.94,302.94,1011,56,1011,953,2.2,246,1708494984,1708537865,,,3600,33,scattered clouds,Ekiti,38346
NG,Ifaki,7.86,5.4,303.08,303.08,303.08,1010,55,1010,953,2.15,240,1708494892,1708537780,,,3600,66,broken clouds,Ekiti,40171
NG,Ifaki,7.88,5.41,302.99,302.99,302.99,1010,54,1010,949,2.11,242,1708494890,1708537776,,,3600,64,broken clouds,Ekiti,36336
NG,Ifaki,7.86,5.4,303.08,303.08,303.08,1010,55,1010,953,2.15,240,1708494892,1708537780,,,3600,66,broken clouds,Ekiti,40171
NG,Ifaki,7.89,5.41,303.44,303.44,303.44,1010,54,1010,956,2.1,243,1708494891,1708537776,,,3600,63,broken clouds,Ekiti,38901
NG,Omuo-Ekiti,7.76,5.72,302.59,302.59,302.59,1011,57,1011,951,2.44,236,1708494811,1708537707,,,3600,67,broken clouds,Ekiti,12043
NG,Omuo-Ekiti,7.76,5.72,302.59,302.59,302.59,1011,57,1011,951,2.44,236,1708494811,1708537707,,,3600,67,broken clouds,Ekiti,12043
NG,Omuo-Ekiti,7.76,5.72,302.59,302.59,302.59,1011,57,1011,951,2.44,236,1708494811,1708537707,,,3600,67,broken clouds,Ekiti,12043
NG,Ifaki,7.82,5.22,302.32,302.32,302.32,1011,58,1011,947,2.23,237,1708494933,1708537825,,,3600,68,broken clouds,Ekiti,29653
NG,Ifaki,7.83,5.24,302.52,302.52,302.52,1011,58,1011,950,2.24,237,1708494929,1708537819,,,3600,69,broken clouds,Ekiti,35311
NG,Ipoti,7.9,5.11,302.47,302.47,302.47,1011,57,1011,946,2.19,243,1708494963,1708537847,,,3600,45,scattered clouds,Ekiti,41980
NG,Igede-Ekiti,7.62,5.14,302.54,302.54,302.54,1010,59,1010,953,2.05,233,1708494943,1708537853,,,3600,70,broken clouds,Ekiti,30707
NG,Ifaki,7.79,5.16,302.13,302.13,302.13,1011,59,1011,946,2.18,236,1708494946,1708537840,,,3600,64,broken clouds,Ekiti,76003
NG,Ifaki,7.79,5.16,302.13,302.13,302.13,1011,59,1011,946,2.18,236,1708494946,1708537840,,,3600,64,broken clouds,Ekiti,76003
NG,Ifaki,7.8,5.42,302.9,302.9,302.9,1011,57,1011,954,2.25,235,1708494884,1708537777,,,3600,73,broken clouds,Ekiti,29029
NG,Ipoti,7.98,5.09,302.95,302.95,302.95,1010,55,1010,950,2.24,248,1708494972,1708537848,,,3600,35,scattered clouds,Ekiti,81660
NG,Ipoti,7.99,5.12,303.14,303.14,303.14,1010,55,1010,952,2.25,248,1708494965,1708537841,,,3600,37,scattered clouds,Ekiti,84569
NG,Ipoti,7.99,5.12,303.14,303.14,303.14,1010,55,1010,952,2.25,248,1708494965,1708537841,,,3600,37,scattered clouds,Ekiti,84569
NG,Ifaki,7.83,5.24,302.52,302.52,302.52,1011,58,1011,950,2.24,237,1708494929,1708537819,,,3600,69,broken clouds,Ekiti,35311
NG,Ifaki,7.8,5.33,302.57,302.57,302.57,1011,58,1011,951,2.25,235,1708494906,1708537799,,,3600,74,broken clouds,Ekiti,49575
NG,Ifaki,7.8,5.33,302.57,302.57,302.57,1011,58,1011,951,2.25,235,1708494906,1708537799,,,3600,74,broken clouds,Ekiti,49575
NG,Ipoti,7.91,5.03,303.07,303.07,303.07,1011,57,1011,956,2.17,245,1708494983,1708537866,,,3600,36,scattered clouds,Ekiti,26052
NG,Ipoti,7.91,5.03,303.07,303.07,303.07,1011,57,1011,956,2.17,245,1708494983,1708537866,,,3600,36,scattered clouds,Ekiti,29604
NG,Ise-Ekiti,7.58,5.4,303.62,303.62,303.62,1010,57,1010,968,2.25,231,1708494879,1708537792,,,3600,83,broken clouds,Ekiti,12044
NG,Ise-Ekiti,7.51,5.46,303.77,303.77,303.77,1010,56,1010,969,2.26,230,1708494861,1708537781,,,3600,82,broken clouds,Ekiti,40997
NG,Ipoti,7.94,5.05,302.96,302.96,302.96,1011,56,1011,953,2.2,246,1708494980,1708537860,,,3600,35,scattered clouds,Ekiti,46534
NG,Ikere-Ekiti,7.55,5.27,302.69,302.69,302.69,1010,58,1010,953,2.12,233,1708494909,1708537825,,,3600,87,overcast clouds,Ekiti,50429
NG,Ipoti,7.87,5.18,302.66,302.66,302.66,1011,57,1011,950,2.21,240,1708494945,1708537832,,,3600,57,broken clouds,Ekiti,34424
NG,Ipoti,7.87,5.18,302.66,302.66,302.66,1011,57,1011,950,2.21,240,1708494945,1708537832,,,3600,57,broken clouds,Ekiti,34424
NG,Ifaki,7.8,5.42,302.9,302.9,302.9,1011,57,1011,954,2.25,235,1708494884,1708537777,,,3600,73,broken clouds,Ekiti,29029
NG,Igede-Ekiti,7.66,5.16,302.21,302.21,302.21,1011,59,1011,948,2.1,233,1708494940,1708537846,,,3600,71,broken clouds,Ekiti,80410
NG,Ekiti State,7.68,5.2,302.97,302.97,302.97,1011,59,1011,961,2.16,233,1708494932,1708537836,,,3600,76,broken clouds,Ekiti,127573
NG,Epe,6.5,4.09,304.11,304.11,304.11,1010,65,1010,1009,1.65,210,1708495144,1708538156,,,3600,53,broken clouds,Lagos,3171
NG,Epe,6.45,4.14,303.27,303.27,303.27,1010,70,1010,1009,1.62,223,1708495130,1708538147,,,3600,55,broken clouds,Lagos,4473
NG,Epe,6.45,4.14,303.27,303.27,303.27,1010,70,1010,1009,1.62,223,1708495130,1708538147,,,3600,55,broken clouds,Lagos,4473
NG,Lagos,6.4,3.38,303.31,303.31,303.31,1010,74,1010,1009,1.88,215,1708495310,1708538331,,,3600,42,scattered clouds,Lagos,179962
NG,Lagos,6.4,3.38,303.31,303.31,303.31,1010,74,1010,1009,1.88,215,1708495310,1708538331,,,3600,42,scattered clouds,Lagos,179962
NG,Lagos,6.48,3.67,303.31,303.31,303.31,1010,65,1010,1009,2.15,211,1708495244,1708538258,,,3600,35,scattered clouds,Lagos,13204
NG,Epe,6.51,4.09,304.2,304.2,304.2,1010,65,1010,1009,1.63,211,1708495144,1708538156,,,3600,52,broken clouds,Lagos,3157
NG,Ebute Ikorodu,6.57,3.52,303.27,303.27,303.27,1010,70,1010,1009,2.14,200,1708495284,1708538290,,,3600,36,scattered clouds,Lagos,784268
NG,Epe,6.52,4.09,304.3,304.3,304.3,1010,64,1010,1009,1.61,211,1708495145,1708538155,,,3600,51,broken clouds,Lagos,3536
NG,Ebute Ikorodu,6.5,3.58,303.33,303.33,303.33,1010,72,1010,1010,2.4,202,1708495266,1708538279,,,3600,37,scattered clouds,Lagos,232507
NG,Otta,6.62,3.7,303.27,303.27,303.27,1010,57,1010,1008,1.67,209,1708495243,1708538244,,,3600,29,scattered clouds,Lagos,8338
NG,Otta,6.62,3.7,303.27,303.27,303.27,1010,57,1010,1008,1.67,209,1708495243,1708538244,,,3600,29,scattered clouds,Lagos,8338
NG,Ebute Ikorodu,6.5,3.58,303.33,303.33,303.33,1010,72,1010,1010,2.4,202,1708495266,1708538279,,,3600,37,scattered clouds,Lagos,232507
NG,Ebute Ikorodu,6.67,3.49,303.12,303.12,303.12,1010,60,1010,1006,1.62,206,1708495296,1708538293,,,3600,31,scattered clouds,Lagos,283648
NG,Otta,6.66,3.74,303.1,303.1,303.1,1010,54,1010,1006,1.46,208,1708495235,1708538233,,,3600,27,scattered clouds,Lagos,10612
NG,Otta,6.66,3.74,303.1,303.1,303.1,1010,54,1010,1006,1.46,208,1708495235,1708538233,,,3600,27,scattered clouds,Lagos,10612
NG,Otta,6.64,3.71,303.14,303.14,303.14,1010,55,1010,1006,1.57,209,1708495241,1708538241,,,3600,28,scattered clouds,Lagos,10217
NG,Ejirin,6.54,3.91,305.29,305.29,305.29,1010,59,1010,1009,1.66,205,1708495189,1708538198,,,3600,35,scattered clouds,Lagos,17370
NG,Ketu Adieowe,6.49,3.02,303.3,303.3,303.3,1009,58,1009,1009,2.18,220,1708495400,1708538414,,,3600,38,scattered clouds,Lagos,34032
NG,Lagos,6.57,3.63,303.27,303.27,303.27,1010,63,1010,1009,1.98,206,1708495257,1708538264,,,3600,32,scattered clouds,Lagos,10529
NG,Lagos,6.47,3.81,304.88,304.88,304.88,1010,61,1010,1009,1.89,216,1708495210,1708538225,,,3600,34,scattered clouds,Lagos,7231
NG,Ebute Ikorodu,6.47,3.56,303.33,303.33,303.33,1010,75,1010,1010,2.26,203,1708495270,1708538285,,,3600,41,scattered clouds,Lagos,276824
NG,Ejirin,6.6,3.84,305.96,305.96,305.96,1010,56,1010,1009,1.6,209,1708495208,1708538212,,,3600,29,scattered clouds,Lagos,8363
NG,Ebute Ikorodu,6.47,3.56,303.33,303.33,303.33,1010,75,1010,1010,2.26,203,1708495270,1708538285,,,3600,41,scattered clouds,Lagos,276824
NG,Ejirin,6.61,3.87,305.94,305.94,305.94,1010,56,1010,1009,1.54,207,1708495202,1708538204,,,3600,29,scattered clouds,Lagos,9707
